product_id,date,current_stock
60,2022-04-06,0
60,2022-04-07,0
60,2022-04-08,0
60,2022-04-09,300
60,2022-04-10,274
60,2022-04-11,255
60,2022-04-12,239
60,2022-04-13,227
60,2022-04-14,203
60,2022-04-15,187
60,2022-04-16,169
60,2022-04-17,148
60,2022-04-18,133
60,2022-04-19,115
60,2022-04-20,105
60,2022-04-21,86
60,2022-04-22,70
60,2022-04-23,53
60,2022-04-24,23
60,2022-04-25,7
60,2022-04-26,0
60,2022-04-27,0
60,2022-04-28,0
60,2022-04-29,0
60,2022-04-30,300
60,2022-05-01,276
60,2022-05-02,258
60,2022-05-03,240
60,2022-05-04,213
60,2022-05-05,191
60,2022-05-06,179
60,2022-05-07,159
60,2022-05-08,138
60,2022-05-09,114
60,2022-05-10,88
60,2022-05-11,72
60,2022-05-12,52
60,2022-05-13,31
60,2022-05-14,10
60,2022-05-15,0
60,2022-05-16,0
60,2022-05-17,0
60,2022-05-18,0
60,2022-05-19,300
60,2022-05-20,276
60,2022-05-21,269
60,2022-05-22,252
60,2022-05-23,238
60,2022-05-24,223
60,2022-05-25,215
60,2022-05-26,204
60,2022-05-27,189
60,2022-05-28,165
60,2022-05-29,149
60,2022-05-30,125
60,2022-05-31,97
60,2022-06-01,72
60,2022-06-02,53
60,2022-06-03,39
60,2022-06-04,12
60,2022-06-05,0
60,2022-06-06,0
60,2022-06-07,0
60,2022-06-08,0
60,2022-06-09,300
60,2022-06-10,287
60,2022-06-11,270
60,2022-06-12,252
60,2022-06-13,240
60,2022-06-14,226
60,2022-06-15,204
60,2022-06-16,186
60,2022-06-17,174
60,2022-06-18,161
60,2022-06-19,142
60,2022-06-20,114
60,2022-06-21,90
60,2022-06-22,68
60,2022-06-23,52
60,2022-06-24,38
60,2022-06-25,30
60,2022-06-26,12
60,2022-06-27,0
60,2022-06-28,0
60,2022-06-29,0
60,2022-06-30,0
60,2022-07-01,300
60,2022-07-02,288
60,2022-07-03,264
60,2022-07-04,241
60,2022-07-05,214
60,2022-07-06,196
60,2022-07-07,170
60,2022-07-08,153
60,2022-07-09,132
60,2022-07-10,116
60,2022-07-11,93
60,2022-07-12,75
60,2022-07-13,52
60,2022-07-14,31
60,2022-07-15,15
60,2022-07-16,0
60,2022-07-17,0
60,2022-07-18,0
60,2022-07-19,0
60,2022-07-20,300
60,2022-07-21,285
60,2022-07-22,258
60,2022-07-23,244
60,2022-07-24,224
60,2022-07-25,208
60,2022-07-26,198
60,2022-07-27,181
60,2022-07-28,173
60,2022-07-29,153
60,2022-07-30,130
60,2022-07-31,104
60,2022-08-01,79
60,2022-08-02,65
60,2022-08-03,47
60,2022-08-04,25
60,2022-08-05,3
60,2022-08-06,0
60,2022-08-07,0
60,2022-08-08,0
60,2022-08-09,0
60,2022-08-10,300
60,2022-08-11,285
60,2022-08-12,267
60,2022-08-13,246
60,2022-08-14,226
60,2022-08-15,207
60,2022-08-16,196
60,2022-08-17,175
60,2022-08-18,160
60,2022-08-19,126
60,2022-08-20,108
60,2022-08-21,89
60,2022-08-22,73
60,2022-08-23,49
60,2022-08-24,26
60,2022-08-25,6
60,2022-08-26,0
60,2022-08-27,0
60,2022-08-28,0
60,2022-08-29,0
60,2022-08-30,300
60,2022-08-31,274
60,2022-09-01,257
60,2022-09-02,235
60,2022-09-03,215
60,2022-09-04,195
60,2022-09-05,173
60,2022-09-06,158
60,2022-09-07,137
60,2022-09-08,112
60,2022-09-09,94
60,2022-09-10,78
60,2022-09-11,63
60,2022-09-12,41
60,2022-09-13,21
60,2022-09-14,9
60,2022-09-15,0
60,2022-09-16,0
60,2022-09-17,0
60,2022-09-18,0
60,2022-09-19,300
60,2022-09-20,282
60,2022-09-21,266
60,2022-09-22,243
60,2022-09-23,224
60,2022-09-24,200
60,2022-09-25,184
60,2022-09-26,162
60,2022-09-27,139
60,2022-09-28,121
60,2022-09-29,100
60,2022-09-30,73
60,2022-10-01,49
60,2022-10-02,32
60,2022-10-03,12
60,2022-10-04,0
60,2022-10-05,0
60,2022-10-06,0
60,2022-10-07,0
60,2022-10-08,300
60,2022-10-09,280
60,2022-10-10,256
60,2022-10-11,238
60,2022-10-12,221
60,2022-10-13,198
60,2022-10-14,190
60,2022-10-15,174
60,2022-10-16,152
60,2022-10-17,137
60,2022-10-18,126
60,2022-10-19,104
60,2022-10-20,66
60,2022-10-21,46
60,2022-10-22,26
60,2022-10-23,5
60,2022-10-24,0
60,2022-10-25,0
60,2022-10-26,0
60,2022-10-27,0
60,2022-10-28,300
60,2022-10-29,274
60,2022-10-30,266
60,2022-10-31,251
60,2022-11-01,229
60,2022-11-02,206
60,2022-11-03,187
60,2022-11-04,174
60,2022-11-05,140
60,2022-11-06,116
60,2022-11-07,101
60,2022-11-08,78
60,2022-11-09,50
60,2022-11-10,31
60,2022-11-11,18
60,2022-11-12,0
60,2022-11-13,0
60,2022-11-14,0
60,2022-11-15,0
60,2022-11-16,300
60,2022-11-17,277
60,2022-11-18,252
60,2022-11-19,226
60,2022-11-20,217
60,2022-11-21,206
60,2022-11-22,183
60,2022-11-23,159
60,2022-11-24,143
60,2022-11-25,124
60,2022-11-26,100
60,2022-11-27,84
60,2022-11-28,63
60,2022-11-29,49
60,2022-11-30,31
60,2022-12-01,15
60,2022-12-02,0
60,2022-12-03,0
60,2022-12-04,0
60,2022-12-05,0
60,2022-12-06,300
60,2022-12-07,280
60,2022-12-08,259
60,2022-12-09,235
60,2022-12-10,215
60,2022-12-11,199
60,2022-12-12,187
60,2022-12-13,170
60,2022-12-14,153
60,2022-12-15,134
60,2022-12-16,120
60,2022-12-17,103
60,2022-12-18,95
60,2022-12-19,71
60,2022-12-20,49
60,2022-12-21,28
60,2022-12-22,5
60,2022-12-23,0
60,2022-12-24,0
60,2022-12-25,0
60,2022-12-26,0
60,2022-12-27,300
60,2022-12-28,277
60,2022-12-29,258
60,2022-12-30,242
60,2022-12-31,223
60,2023-01-01,205
60,2023-01-02,195
60,2023-01-03,185
60,2023-01-04,157
60,2023-01-05,138
60,2023-01-06,117
60,2023-01-07,102
60,2023-01-08,78
60,2023-01-09,52
60,2023-01-10,24
60,2023-01-11,11
60,2023-01-12,0
60,2023-01-13,0
60,2023-01-14,0
60,2023-01-15,0
60,2023-01-16,300
60,2023-01-17,274
60,2023-01-18,258
60,2023-01-19,238
60,2023-01-20,226
60,2023-01-21,213
60,2023-01-22,186
60,2023-01-23,173
60,2023-01-24,154
60,2023-01-25,127
60,2023-01-26,113
60,2023-01-27,93
60,2023-01-28,74
60,2023-01-29,43
60,2023-01-30,25
60,2023-01-31,0
60,2023-02-01,0
60,2023-02-02,0
60,2023-02-03,0
60,2023-02-04,300
60,2023-02-05,274
60,2023-02-06,262
60,2023-02-07,249
60,2023-02-08,226
60,2023-02-09,201
60,2023-02-10,181
60,2023-02-11,152
60,2023-02-12,126
60,2023-02-13,109
60,2023-02-14,84
60,2023-02-15,64
60,2023-02-16,40
60,2023-02-17,26
60,2023-02-18,10
60,2023-02-19,0
60,2023-02-20,0
60,2023-02-21,0
60,2023-02-22,0
60,2023-02-23,300
60,2023-02-24,286
60,2023-02-25,267
60,2023-02-26,242
60,2023-02-27,229
60,2023-02-28,209
60,2023-03-01,186
60,2023-03-02,162
60,2023-03-03,144
60,2023-03-04,129
60,2023-03-05,118
60,2023-03-06,107
60,2023-03-07,83
60,2023-03-08,71
60,2023-03-09,53
60,2023-03-10,34
60,2023-03-11,24
60,2023-03-12,4
60,2023-03-13,0
60,2023-03-14,0
60,2023-03-15,0
60,2023-03-16,0
60,2023-03-17,300
60,2023-03-18,277
60,2023-03-19,257
60,2023-03-20,235
60,2023-03-21,218
60,2023-03-22,193
60,2023-03-23,171
60,2023-03-24,158
60,2023-03-25,135
60,2023-03-26,120
60,2023-03-27,110
60,2023-03-28,101
60,2023-03-29,76
60,2023-03-30,47
60,2023-03-31,19
60,2023-04-01,2
60,2023-04-02,0
60,2023-04-03,0
60,2023-04-04,0
60,2023-04-05,0
60,2023-04-06,300
60,2023-04-07,280
60,2023-04-08,270
60,2023-04-09,253
60,2023-04-10,228
60,2023-04-11,205
60,2023-04-12,187
60,2023-04-13,174
60,2023-04-14,145
60,2023-04-15,128
60,2023-04-16,110
60,2023-04-17,93
60,2023-04-18,73
60,2023-04-19,59
60,2023-04-20,39
60,2023-04-21,14
60,2023-04-22,0
60,2023-04-23,0
60,2023-04-24,0
60,2023-04-25,0
60,2023-04-26,300
60,2023-04-27,273
60,2023-04-28,257
60,2023-04-29,228
60,2023-04-30,208
60,2023-05-01,181
60,2023-05-02,160
60,2023-05-03,138
60,2023-05-04,120
60,2023-05-05,103
60,2023-05-06,79
60,2023-05-07,66
60,2023-05-08,54
60,2023-05-09,41
60,2023-05-10,17
60,2023-05-11,0
60,2023-05-12,0
60,2023-05-13,0
60,2023-05-14,0
60,2023-05-15,300
60,2023-05-16,279
60,2023-05-17,260
60,2023-05-18,232
60,2023-05-19,219
60,2023-05-20,197
60,2023-05-21,173
60,2023-05-22,150
60,2023-05-23,122
60,2023-05-24,109
60,2023-05-25,88
60,2023-05-26,73
60,2023-05-27,55
60,2023-05-28,34
60,2023-05-29,22
60,2023-05-30,1
60,2023-05-31,0
60,2023-06-01,0
60,2023-06-02,0
60,2023-06-03,0
60,2023-06-04,300
60,2023-06-05,273
60,2023-06-06,254
60,2023-06-07,230
60,2023-06-08,211
60,2023-06-09,194
60,2023-06-10,182
60,2023-06-11,167
60,2023-06-12,152
60,2023-06-13,135
60,2023-06-14,118
60,2023-06-15,102
60,2023-06-16,76
60,2023-06-17,61
60,2023-06-18,37
60,2023-06-19,17
60,2023-06-20,5
60,2023-06-21,0
60,2023-06-22,0
60,2023-06-23,0
60,2023-06-24,0
60,2023-06-25,300
60,2023-06-26,283
60,2023-06-27,264
60,2023-06-28,243
60,2023-06-29,220
60,2023-06-30,203
60,2023-07-01,172
60,2023-07-02,150
60,2023-07-03,134
60,2023-07-04,121
60,2023-07-05,108
60,2023-07-06,89
60,2023-07-07,73
60,2023-07-08,55
60,2023-07-09,34
60,2023-07-10,22
60,2023-07-11,0
60,2023-07-12,0
60,2023-07-13,0
60,2023-07-14,0
60,2023-07-15,300
60,2023-07-16,281
60,2023-07-17,260
60,2023-07-18,239
60,2023-07-19,211
60,2023-07-20,189
60,2023-07-21,167
60,2023-07-22,141
60,2023-07-23,120
60,2023-07-24,108
60,2023-07-25,82
60,2023-07-26,62
60,2023-07-27,45
60,2023-07-28,19
60,2023-07-29,6
60,2023-07-30,0
60,2023-07-31,0
60,2023-08-01,0
60,2023-08-02,0
60,2023-08-03,300
60,2023-08-04,275
60,2023-08-05,255
60,2023-08-06,232
60,2023-08-07,217
60,2023-08-08,197
60,2023-08-09,178
60,2023-08-10,162
60,2023-08-11,147
60,2023-08-12,117
60,2023-08-13,102
60,2023-08-14,89
60,2023-08-15,76
60,2023-08-16,55
60,2023-08-17,38
60,2023-08-18,15
60,2023-08-19,1
60,2023-08-20,0
60,2023-08-21,0
60,2023-08-22,0
60,2023-08-23,0
60,2023-08-24,300
60,2023-08-25,272
60,2023-08-26,251
60,2023-08-27,232
60,2023-08-28,216
60,2023-08-29,198
60,2023-08-30,177
60,2023-08-31,157
60,2023-09-01,135
60,2023-09-02,120
60,2023-09-03,106
60,2023-09-04,88
60,2023-09-05,64
60,2023-09-06,44
60,2023-09-07,26
60,2023-09-08,3
60,2023-09-09,0
60,2023-09-10,0
60,2023-09-11,0
60,2023-09-12,0
60,2023-09-13,300
60,2023-09-14,274
60,2023-09-15,257
60,2023-09-16,239
60,2023-09-17,217
60,2023-09-18,199
60,2023-09-19,185
60,2023-09-20,173
60,2023-09-21,155
60,2023-09-22,132
60,2023-09-23,118
60,2023-09-24,101
60,2023-09-25,84
60,2023-09-26,65
60,2023-09-27,44
60,2023-09-28,24
60,2023-09-29,1
60,2023-09-30,0
60,2023-10-01,0
60,2023-10-02,0
60,2023-10-03,0
60,2023-10-04,300
60,2023-10-05,276
60,2023-10-06,251
60,2023-10-07,231
60,2023-10-08,211
60,2023-10-09,186
60,2023-10-10,168
60,2023-10-11,157
60,2023-10-12,144
60,2023-10-13,133
60,2023-10-14,119
60,2023-10-15,106
60,2023-10-16,93
60,2023-10-17,67
60,2023-10-18,52
60,2023-10-19,38
60,2023-10-20,9
60,2023-10-21,0
60,2023-10-22,0
60,2023-10-23,0
60,2023-10-24,0
60,2023-10-25,300
60,2023-10-26,280
60,2023-10-27,263
60,2023-10-28,246
60,2023-10-29,215
60,2023-10-30,200
60,2023-10-31,188
60,2023-11-01,172
60,2023-11-02,154
60,2023-11-03,136
60,2023-11-04,108
60,2023-11-05,90
60,2023-11-06,68
60,2023-11-07,48
60,2023-11-08,21
60,2023-11-09,10
60,2023-11-10,0
60,2023-11-11,0
60,2023-11-12,0
60,2023-11-13,0
60,2023-11-14,300
60,2023-11-15,291
60,2023-11-16,267
60,2023-11-17,253
60,2023-11-18,239
60,2023-11-19,225
60,2023-11-20,207
60,2023-11-21,193
60,2023-11-22,179
60,2023-11-23,156
60,2023-11-24,130
60,2023-11-25,112
60,2023-11-26,86
60,2023-11-27,71
60,2023-11-28,49
60,2023-11-29,32
60,2023-11-30,0
60,2023-12-01,0
60,2023-12-02,0
60,2023-12-03,0
60,2023-12-04,300
60,2023-12-05,287
60,2023-12-06,267
60,2023-12-07,247
60,2023-12-08,233
60,2023-12-09,216
60,2023-12-10,193
60,2023-12-11,177
60,2023-12-12,150
60,2023-12-13,126
60,2023-12-14,104
60,2023-12-15,84
60,2023-12-16,68
60,2023-12-17,41
60,2023-12-18,26
60,2023-12-19,13
60,2023-12-20,0
60,2023-12-21,0
60,2023-12-22,0
60,2023-12-23,0
60,2023-12-24,300
60,2023-12-25,278
60,2023-12-26,259
60,2023-12-27,235
60,2023-12-28,221
60,2023-12-29,206
60,2023-12-30,193
60,2023-12-31,172
60,2024-01-01,163
60,2024-01-02,142
60,2024-01-03,120
60,2024-01-04,86
60,2024-01-05,68
60,2024-01-06,56
60,2024-01-07,43
60,2024-01-08,21
60,2024-01-09,0
60,2024-01-10,0
60,2024-01-11,0
60,2024-01-12,0
60,2024-01-13,300
60,2024-01-14,277
60,2024-01-15,249
60,2024-01-16,230
60,2024-01-17,209
60,2024-01-18,190
60,2024-01-19,170
60,2024-01-20,146
60,2024-01-21,124
60,2024-01-22,106
60,2024-01-23,80
60,2024-01-24,52
60,2024-01-25,32
60,2024-01-26,28
60,2024-01-27,19
60,2024-01-28,0
60,2024-01-29,0
60,2024-01-30,0
60,2024-01-31,0
60,2024-02-01,300
60,2024-02-02,276
60,2024-02-03,247
60,2024-02-04,224
60,2024-02-05,201
60,2024-02-06,186
60,2024-02-07,168
60,2024-02-08,149
60,2024-02-09,139
60,2024-02-10,127
60,2024-02-11,116
60,2024-02-12,94
60,2024-02-13,68
60,2024-02-14,52
60,2024-02-15,36
60,2024-02-16,19
60,2024-02-17,2
60,2024-02-18,0
60,2024-02-19,0
60,2024-02-20,0
60,2024-02-21,0
60,2024-02-22,300
60,2024-02-23,272
60,2024-02-24,255
60,2024-02-25,228
60,2024-02-26,204
60,2024-02-27,184
60,2024-02-28,159
60,2024-02-29,139
60,2024-03-01,121
60,2024-03-02,104
60,2024-03-03,86
60,2024-03-04,73
60,2024-03-05,47
60,2024-03-06,28
60,2024-03-07,7
60,2024-03-08,0
60,2024-03-09,0
60,2024-03-10,0
60,2024-03-11,0
60,2024-03-12,300
60,2024-03-13,280
60,2024-03-14,254
60,2024-03-15,233
60,2024-03-16,214
60,2024-03-17,203
60,2024-03-18,182
60,2024-03-19,158
60,2024-03-20,142
60,2024-03-21,112
60,2024-03-22,100
60,2024-03-23,81
60,2024-03-24,58
60,2024-03-25,33
60,2024-03-26,14
60,2024-03-27,0
60,2024-03-28,0
60,2024-03-29,0
60,2024-03-30,0
60,2024-03-31,300
60,2024-04-01,276
60,2024-04-02,255
60,2024-04-03,232
60,2024-04-04,211
60,2024-04-05,201
60,2024-04-06,174
60,2024-04-07,158
60,2024-04-08,140
60,2024-04-09,125
60,2024-04-10,96
60,2024-04-11,80
60,2024-04-12,68
60,2024-04-13,57
60,2024-04-14,42
60,2024-04-15,26
60,2024-04-16,1
60,2024-04-17,0
60,2024-04-18,0
60,2024-04-19,0
60,2024-04-20,0
60,2024-04-21,300
60,2024-04-22,276
60,2024-04-23,257
60,2024-04-24,237
60,2024-04-25,224
60,2024-04-26,196
60,2024-04-27,181
60,2024-04-28,167
60,2024-04-29,143
60,2024-04-30,124
60,2024-05-01,109
60,2024-05-02,92
60,2024-05-03,69
60,2024-05-04,44
60,2024-05-05,24
60,2024-05-06,7
60,2024-05-07,0
60,2024-05-08,0
60,2024-05-09,0
60,2024-05-10,0
60,2024-05-11,300
60,2024-05-12,287
60,2024-05-13,270
60,2024-05-14,249
60,2024-05-15,236
60,2024-05-16,218
60,2024-05-17,202
60,2024-05-18,188
60,2024-05-19,174
60,2024-05-20,156
60,2024-05-21,139
60,2024-05-22,125
60,2024-05-23,107
60,2024-05-24,80
60,2024-05-25,61
60,2024-05-26,46
60,2024-05-27,28
60,2024-05-28,13
60,2024-05-29,3
60,2024-05-30,0
60,2024-05-31,0
60,2024-06-01,0
60,2024-06-02,0
60,2024-06-03,300
60,2024-06-04,271
60,2024-06-05,240
60,2024-06-06,218
60,2024-06-07,204
60,2024-06-08,186
60,2024-06-09,157
60,2024-06-10,136
60,2024-06-11,120
60,2024-06-12,103
60,2024-06-13,90
60,2024-06-14,69
60,2024-06-15,38
60,2024-06-16,21
60,2024-06-17,8
60,2024-06-18,0
60,2024-06-19,0
60,2024-06-20,0
60,2024-06-21,0
60,2024-06-22,300
60,2024-06-23,277
60,2024-06-24,259
60,2024-06-25,236
60,2024-06-26,219
60,2024-06-27,202
60,2024-06-28,182
60,2024-06-29,165
60,2024-06-30,152
60,2024-07-01,126
60,2024-07-02,97
60,2024-07-03,72
60,2024-07-04,52
60,2024-07-05,32
60,2024-07-06,12
60,2024-07-07,0
60,2024-07-08,0
60,2024-07-09,0
60,2024-07-10,0
60,2024-07-11,300
60,2024-07-12,272
60,2024-07-13,257
60,2024-07-14,233
60,2024-07-15,220
60,2024-07-16,210
60,2024-07-17,181
60,2024-07-18,166
60,2024-07-19,147
60,2024-07-20,130
60,2024-07-21,104
60,2024-07-22,81
60,2024-07-23,59
60,2024-07-24,34
60,2024-07-25,16
60,2024-07-26,3
60,2024-07-27,0
60,2024-07-28,0
60,2024-07-29,0
60,2024-07-30,0
60,2024-07-31,300
60,2024-08-01,286
60,2024-08-02,270
60,2024-08-03,249
60,2024-08-04,233
60,2024-08-05,209
60,2024-08-06,190
60,2024-08-07,172
60,2024-08-08,155
60,2024-08-09,140
60,2024-08-10,124
60,2024-08-11,105
60,2024-08-12,85
60,2024-08-13,66
60,2024-08-14,42
60,2024-08-15,30
60,2024-08-16,14
60,2024-08-17,0
60,2024-08-18,0
60,2024-08-19,0
60,2024-08-20,0
60,2024-08-21,300
60,2024-08-22,280
60,2024-08-23,259
60,2024-08-24,244
60,2024-08-25,226
60,2024-08-26,205
60,2024-08-27,190
60,2024-08-28,171
60,2024-08-29,148
60,2024-08-30,137
60,2024-08-31,117
60,2024-09-01,102
60,2024-09-02,84
60,2024-09-03,55
60,2024-09-04,34
60,2024-09-05,17
60,2024-09-06,0
60,2024-09-07,0
60,2024-09-08,0
60,2024-09-09,0
60,2024-09-10,300
60,2024-09-11,283
60,2024-09-12,264
60,2024-09-13,249
60,2024-09-14,229
60,2024-09-15,204
60,2024-09-16,190
60,2024-09-17,171
60,2024-09-18,148
60,2024-09-19,141
60,2024-09-20,122
60,2024-09-21,103
60,2024-09-22,82
60,2024-09-23,61
60,2024-09-24,33
60,2024-09-25,20
60,2024-09-26,6
60,2024-09-27,0
60,2024-09-28,0
60,2024-09-29,0
60,2024-09-30,0
60,2024-10-01,300
60,2024-10-02,275
60,2024-10-03,253
60,2024-10-04,228
60,2024-10-05,201
60,2024-10-06,187
60,2024-10-07,176
60,2024-10-08,159
60,2024-10-09,136
60,2024-10-10,111
60,2024-10-11,100
60,2024-10-12,82
60,2024-10-13,59
60,2024-10-14,38
60,2024-10-15,16
60,2024-10-16,0
60,2024-10-17,0
60,2024-10-18,0
60,2024-10-19,0
60,2024-10-20,300
60,2024-10-21,284
60,2024-10-22,257
60,2024-10-23,238
60,2024-10-24,222
60,2024-10-25,212
60,2024-10-26,199
60,2024-10-27,179
60,2024-10-28,165
60,2024-10-29,144
60,2024-10-30,116
60,2024-10-31,103
60,2024-11-01,90
60,2024-11-02,69
60,2024-11-03,38
60,2024-11-04,10
60,2024-11-05,0
60,2024-11-06,0
60,2024-11-07,0
60,2024-11-08,0
60,2024-11-09,300
60,2024-11-10,283
60,2024-11-11,268
60,2024-11-12,241
60,2024-11-13,225
60,2024-11-14,203
60,2024-11-15,175
60,2024-11-16,157
60,2024-11-17,135
60,2024-11-18,112
60,2024-11-19,92
60,2024-11-20,75
60,2024-11-21,53
60,2024-11-22,36
60,2024-11-23,21
60,2024-11-24,0
60,2024-11-25,0
60,2024-11-26,0
60,2024-11-27,0
60,2024-11-28,300
60,2024-11-29,286
60,2024-11-30,271
60,2024-12-01,250
60,2024-12-02,228
60,2024-12-03,218
60,2024-12-04,195
60,2024-12-05,175
60,2024-12-06,152
60,2024-12-07,142
60,2024-12-08,114
60,2024-12-09,89
60,2024-12-10,67
60,2024-12-11,52
60,2024-12-12,45
60,2024-12-13,20
60,2024-12-14,0
60,2024-12-15,0
60,2024-12-16,0
60,2024-12-17,0
60,2024-12-18,300
60,2024-12-19,275
60,2024-12-20,257
60,2024-12-21,234
60,2024-12-22,213
60,2024-12-23,190
60,2024-12-24,174
60,2024-12-25,154
60,2024-12-26,130
60,2024-12-27,113
60,2024-12-28,107
60,2024-12-29,84
60,2024-12-30,69
60,2024-12-31,52
60,2025-01-01,32
60,2025-01-02,11
61,2022-01-01,0
61,2022-01-02,0
61,2022-01-03,0
61,2022-01-04,0
61,2022-01-05,300
61,2022-01-06,283
61,2022-01-07,264
61,2022-01-08,249
61,2022-01-09,227
61,2022-01-10,203
61,2022-01-11,184
61,2022-01-12,160
61,2022-01-13,140
61,2022-01-14,120
61,2022-01-15,98
61,2022-01-16,84
61,2022-01-17,74
61,2022-01-18,60
61,2022-01-19,40
61,2022-01-20,22
61,2022-01-21,0
61,2022-01-22,0
61,2022-01-23,0
61,2022-01-24,0
61,2022-01-25,300
61,2022-01-26,276
61,2022-01-27,256
61,2022-01-28,231
61,2022-01-29,209
61,2022-01-30,188
61,2022-01-31,161
61,2022-02-01,142
61,2022-02-02,124
61,2022-02-03,106
61,2022-02-04,81
61,2022-02-05,64
61,2022-02-06,43
61,2022-02-07,17
61,2022-02-08,2
61,2022-02-09,0
61,2022-02-10,0
61,2022-02-11,0
61,2022-02-12,0
61,2022-02-13,300
61,2022-02-14,281
61,2022-02-15,261
61,2022-02-16,244
61,2022-02-17,221
61,2022-02-18,206
61,2022-02-19,192
61,2022-02-20,181
61,2022-02-21,161
61,2022-02-22,142
61,2022-02-23,121
61,2022-02-24,108
61,2022-02-25,89
61,2022-02-26,73
61,2022-02-27,60
61,2022-02-28,38
61,2022-03-01,20
61,2022-03-02,0
61,2022-03-03,0
61,2022-03-04,0
61,2022-03-05,0
61,2022-03-06,300
61,2022-03-07,290
61,2022-03-08,274
61,2022-03-09,255
61,2022-03-10,239
61,2022-03-11,219
61,2022-03-12,205
61,2022-03-13,186
61,2022-03-14,158
61,2022-03-15,134
61,2022-03-16,114
61,2022-03-17,93
61,2022-03-18,71
61,2022-03-19,46
61,2022-03-20,26
61,2022-03-21,10
61,2022-03-22,0
61,2022-03-23,0
61,2022-03-24,0
61,2022-03-25,0
61,2022-03-26,300
61,2022-03-27,278
61,2022-03-28,250
61,2022-03-29,240
61,2022-03-30,220
61,2022-03-31,206
61,2022-04-01,195
61,2022-04-02,173
61,2022-04-03,150
61,2022-04-04,139
61,2022-04-05,119
61,2022-04-06,100
61,2022-04-07,77
61,2022-04-08,57
61,2022-04-09,40
61,2022-04-10,23
61,2022-04-11,6
61,2022-04-12,0
61,2022-04-13,0
61,2022-04-14,0
61,2022-04-15,0
61,2022-04-16,300
61,2022-04-17,275
61,2022-04-18,257
61,2022-04-19,238
61,2022-04-20,215
61,2022-04-21,204
61,2022-04-22,185
61,2022-04-23,163
61,2022-04-24,147
61,2022-04-25,130
61,2022-04-26,115
61,2022-04-27,95
61,2022-04-28,76
61,2022-04-29,62
61,2022-04-30,44
61,2022-05-01,23
61,2022-05-02,4
61,2022-05-03,0
61,2022-05-04,0
61,2022-05-05,0
61,2022-05-06,0
61,2022-05-07,300
61,2022-05-08,288
61,2022-05-09,267
61,2022-05-10,246
61,2022-05-11,232
61,2022-05-12,209
61,2022-05-13,188
61,2022-05-14,162
61,2022-05-15,143
61,2022-05-16,122
61,2022-05-17,99
61,2022-05-18,80
61,2022-05-19,62
61,2022-05-20,51
61,2022-05-21,36
61,2022-05-22,30
61,2022-05-23,10
61,2022-05-24,0
61,2022-05-25,0
61,2022-05-26,0
61,2022-05-27,0
61,2022-05-28,300
61,2022-05-29,279
61,2022-05-30,256
61,2022-05-31,225
61,2022-06-01,202
61,2022-06-02,179
61,2022-06-03,160
61,2022-06-04,135
61,2022-06-05,115
61,2022-06-06,101
61,2022-06-07,82
61,2022-06-08,56
61,2022-06-09,39
61,2022-06-10,18
61,2022-06-11,0
61,2022-06-12,0
61,2022-06-13,0
61,2022-06-14,0
61,2022-06-15,300
61,2022-06-16,272
61,2022-06-17,257
61,2022-06-18,228
61,2022-06-19,220
61,2022-06-20,199
61,2022-06-21,175
61,2022-06-22,146
61,2022-06-23,126
61,2022-06-24,109
61,2022-06-25,97
61,2022-06-26,75
61,2022-06-27,56
61,2022-06-28,41
61,2022-06-29,29
61,2022-06-30,8
61,2022-07-01,0
61,2022-07-02,0
61,2022-07-03,0
61,2022-07-04,0
61,2022-07-05,300
61,2022-07-06,276
61,2022-07-07,254
61,2022-07-08,237
61,2022-07-09,219
61,2022-07-10,206
61,2022-07-11,187
61,2022-07-12,153
61,2022-07-13,133
61,2022-07-14,107
61,2022-07-15,92
61,2022-07-16,77
61,2022-07-17,54
61,2022-07-18,38
61,2022-07-19,17
61,2022-07-20,0
61,2022-07-21,0
61,2022-07-22,0
61,2022-07-23,0
61,2022-07-24,300
61,2022-07-25,278
61,2022-07-26,262
61,2022-07-27,246
61,2022-07-28,228
61,2022-07-29,204
61,2022-07-30,185
61,2022-07-31,167
61,2022-08-01,137
61,2022-08-02,121
61,2022-08-03,98
61,2022-08-04,70
61,2022-08-05,49
61,2022-08-06,31
61,2022-08-07,8
61,2022-08-08,0
61,2022-08-09,0
61,2022-08-10,0
61,2022-08-11,0
61,2022-08-12,300
61,2022-08-13,284
61,2022-08-14,260
61,2022-08-15,247
61,2022-08-16,233
61,2022-08-17,219
61,2022-08-18,204
61,2022-08-19,186
61,2022-08-20,169
61,2022-08-21,153
61,2022-08-22,127
61,2022-08-23,116
61,2022-08-24,100
61,2022-08-25,83
61,2022-08-26,58
61,2022-08-27,33
61,2022-08-28,12
61,2022-08-29,0
61,2022-08-30,0
61,2022-08-31,0
61,2022-09-01,0
61,2022-09-02,300
61,2022-09-03,287
61,2022-09-04,263
61,2022-09-05,246
61,2022-09-06,223
61,2022-09-07,206
61,2022-09-08,191
61,2022-09-09,170
61,2022-09-10,148
61,2022-09-11,121
61,2022-09-12,98
61,2022-09-13,85
61,2022-09-14,69
61,2022-09-15,43
61,2022-09-16,23
61,2022-09-17,1
61,2022-09-18,0
61,2022-09-19,0
61,2022-09-20,0
61,2022-09-21,0
61,2022-09-22,300
61,2022-09-23,283
61,2022-09-24,252
61,2022-09-25,223
