product_id,date,sales_quantity
53,2024-08-09,57
53,2024-08-10,79
53,2024-08-11,79
53,2024-08-12,44
53,2024-08-13,21
53,2024-08-14,40
53,2024-08-15,43
53,2024-08-16,57
53,2024-08-17,43
53,2024-08-18,34
53,2024-08-19,105
53,2024-08-20,73
53,2024-08-21,73
53,2024-08-22,60
53,2024-08-23,41
53,2024-08-24,0
53,2024-08-25,64
53,2024-08-26,59
53,2024-08-27,51
53,2024-08-28,40
53,2024-08-29,43
53,2024-08-30,33
53,2024-08-31,29
53,2024-09-01,50
53,2024-09-02,46
53,2024-09-03,50
53,2024-09-04,96
53,2024-09-05,57
53,2024-09-06,53
53,2024-09-07,52
53,2024-09-08,55
53,2024-09-09,16
53,2024-09-10,72
53,2024-09-11,43
53,2024-09-12,40
53,2024-09-13,28
53,2024-09-14,18
53,2024-09-15,36
53,2024-09-16,69
53,2024-09-17,82
53,2024-09-18,82
53,2024-09-19,8
53,2024-09-20,43
53,2024-09-21,66
53,2024-09-22,29
53,2024-09-23,47
53,2024-09-24,55
53,2024-09-25,49
53,2024-09-26,44
53,2024-09-27,55
53,2024-09-28,55
53,2024-09-29,38
53,2024-09-30,62
53,2024-10-01,39
53,2024-10-02,76
53,2024-10-03,81
53,2024-10-04,42
53,2024-10-05,36
53,2024-10-06,25
53,2024-10-07,62
53,2024-10-08,60
53,2024-10-09,64
53,2024-10-10,15
53,2024-10-11,26
53,2024-10-12,42
53,2024-10-13,67
53,2024-10-14,69
53,2024-10-15,14
53,2024-10-16,53
53,2024-10-17,71
53,2024-10-18,63
53,2024-10-19,80
53,2024-10-20,44
53,2024-10-21,26
53,2024-10-22,91
53,2024-10-23,58
53,2024-10-24,86
53,2024-10-25,59
53,2024-10-26,67
53,2024-10-27,18
53,2024-10-28,48
53,2024-10-29,66
53,2024-10-30,59
53,2024-10-31,63
53,2024-11-01,59
53,2024-11-02,59
53,2024-11-03,29
53,2024-11-04,18
53,2024-11-05,67
53,2024-11-06,34
53,2024-11-07,53
53,2024-11-08,81
53,2024-11-09,30
53,2024-11-10,89
53,2024-11-11,48
53,2024-11-12,45
53,2024-11-13,57
53,2024-11-14,67
53,2024-11-15,88
53,2024-11-16,43
53,2024-11-17,87
53,2024-11-18,55
53,2024-11-19,79
53,2024-11-20,20
53,2024-11-21,73
53,2024-11-22,48
53,2024-11-23,31
53,2024-11-24,25
53,2024-11-25,55
53,2024-11-26,78
53,2024-11-27,23
53,2024-11-28,60
53,2024-11-29,63
53,2024-11-30,28
53,2024-12-01,47
53,2024-12-02,67
53,2024-12-03,62
53,2024-12-04,77
53,2024-12-05,50
53,2024-12-06,53
53,2024-12-07,43
53,2024-12-08,100
53,2024-12-09,70
53,2024-12-10,44
53,2024-12-11,45
53,2024-12-12,43
53,2024-12-13,79
53,2024-12-14,63
53,2024-12-15,23
53,2024-12-16,59
53,2024-12-17,43
53,2024-12-18,40
53,2024-12-19,25
53,2024-12-20,33
53,2024-12-21,58
53,2024-12-22,49
53,2024-12-23,70
53,2024-12-24,51
53,2024-12-25,39
53,2024-12-26,64
53,2024-12-27,15
53,2024-12-28,33
53,2024-12-29,55
53,2024-12-30,85
53,2024-12-31,31
53,2025-01-01,53
53,2025-01-02,43
54,2022-01-01,36
54,2022-01-02,38
54,2022-01-03,59
54,2022-01-04,40
54,2022-01-05,30
54,2022-01-06,41
54,2022-01-07,36
54,2022-01-08,60
54,2022-01-09,53
54,2022-01-10,42
54,2022-01-11,53
54,2022-01-12,43
54,2022-01-13,29
54,2022-01-14,45
54,2022-01-15,58
54,2022-01-16,21
54,2022-01-17,47
54,2022-01-18,74
54,2022-01-19,59
54,2022-01-20,19
54,2022-01-21,49
54,2022-01-22,53
54,2022-01-23,23
54,2022-01-24,48
54,2022-01-25,68
54,2022-01-26,37
54,2022-01-27,39
54,2022-01-28,109
54,2022-01-29,81
54,2022-01-30,46
54,2022-01-31,84
54,2022-02-01,69
54,2022-02-02,67
54,2022-02-03,41
54,2022-02-04,62
54,2022-02-05,47
54,2022-02-06,70
54,2022-02-07,50
54,2022-02-08,61
54,2022-02-09,26
54,2022-02-10,4
54,2022-02-11,51
54,2022-02-12,43
54,2022-02-13,75
54,2022-02-14,55
54,2022-02-15,68
54,2022-02-16,43
54,2022-02-17,30
54,2022-02-18,60
54,2022-02-19,52
54,2022-02-20,41
54,2022-02-21,86
54,2022-02-22,53
54,2022-02-23,7
54,2022-02-24,47
54,2022-02-25,45
54,2022-02-26,45
54,2022-02-27,55
54,2022-02-28,46
54,2022-03-01,89
54,2022-03-02,18
54,2022-03-03,77
54,2022-03-04,83
54,2022-03-05,26
54,2022-03-06,44
54,2022-03-07,61
54,2022-03-08,67
54,2022-03-09,65
54,2022-03-10,32
54,2022-03-11,42
54,2022-03-12,56
54,2022-03-13,53
54,2022-03-14,30
54,2022-03-15,0
54,2022-03-16,41
54,2022-03-17,73
54,2022-03-18,44
54,2022-03-19,70
54,2022-03-20,55
54,2022-03-21,37
54,2022-03-22,55
54,2022-03-23,64
54,2022-03-24,81
54,2022-03-25,79
54,2022-03-26,38
54,2022-03-27,50
54,2022-03-28,82
54,2022-03-29,56
54,2022-03-30,58
54,2022-03-31,80
54,2022-04-01,63
54,2022-04-02,11
54,2022-04-03,37
54,2022-04-04,53
54,2022-04-05,24
54,2022-04-06,28
54,2022-04-07,84
54,2022-04-08,33
54,2022-04-09,44
54,2022-04-10,26
54,2022-04-11,53
54,2022-04-12,53
54,2022-04-13,49
54,2022-04-14,34
54,2022-04-15,58
54,2022-04-16,77
54,2022-04-17,64
54,2022-04-18,85
54,2022-04-19,41
54,2022-04-20,40
54,2022-04-21,38
54,2022-04-22,51
54,2022-04-23,91
54,2022-04-24,69
54,2022-04-25,61
54,2022-04-26,92
54,2022-04-27,73
54,2022-04-28,58
54,2022-04-29,75
54,2022-04-30,77
54,2022-05-01,37
54,2022-05-02,70
54,2022-05-03,14
54,2022-05-04,73
54,2022-05-05,24
54,2022-05-06,38
54,2022-05-07,35
54,2022-05-08,73
54,2022-05-09,36
54,2022-05-10,54
54,2022-05-11,86
54,2022-05-12,49
54,2022-05-13,60
54,2022-05-14,37
54,2022-05-15,79
54,2022-05-16,66
54,2022-05-17,51
54,2022-05-18,78
54,2022-05-19,32
54,2022-05-20,53
54,2022-05-21,64
54,2022-05-22,28
54,2022-05-23,55
54,2022-05-24,51
54,2022-05-25,70
54,2022-05-26,56
54,2022-05-27,81
54,2022-05-28,58
54,2022-05-29,25
54,2022-05-30,58
54,2022-05-31,89
54,2022-06-01,38
54,2022-06-02,86
54,2022-06-03,41
54,2022-06-04,83
54,2022-06-05,75
54,2022-06-06,28
54,2022-06-07,84
54,2022-06-08,58
54,2022-06-09,61
54,2022-06-10,30
54,2022-06-11,54
54,2022-06-12,81
54,2022-06-13,48
54,2022-06-14,22
54,2022-06-15,50
54,2022-06-16,35
54,2022-06-17,66
54,2022-06-18,32
54,2022-06-19,26
54,2022-06-20,62
54,2022-06-21,24
54,2022-06-22,33
54,2022-06-23,80
54,2022-06-24,62
54,2022-06-25,15
54,2022-06-26,34
54,2022-06-27,30
54,2022-06-28,52
54,2022-06-29,39
54,2022-06-30,71
54,2022-07-01,36
54,2022-07-02,29
54,2022-07-03,57
54,2022-07-04,52
54,2022-07-05,70
54,2022-07-06,52
54,2022-07-07,56
54,2022-07-08,36
54,2022-07-09,32
54,2022-07-10,29
54,2022-07-11,73
54,2022-07-12,47
54,2022-07-13,83
54,2022-07-14,51
54,2022-07-15,72
54,2022-07-16,53
54,2022-07-17,90
54,2022-07-18,24
54,2022-07-19,64
54,2022-07-20,49
54,2022-07-21,50
54,2022-07-22,74
54,2022-07-23,46
54,2022-07-24,56
54,2022-07-25,31
54,2022-07-26,27
54,2022-07-27,15
54,2022-07-28,42
54,2022-07-29,69
54,2022-07-30,28
54,2022-07-31,75
54,2022-08-01,35
54,2022-08-02,56
54,2022-08-03,48
54,2022-08-04,11
54,2022-08-05,41
54,2022-08-06,64
54,2022-08-07,64
54,2022-08-08,61
54,2022-08-09,42
54,2022-08-10,42
54,2022-08-11,62
54,2022-08-12,50
54,2022-08-13,0
54,2022-08-14,45
54,2022-08-15,46
54,2022-08-16,65
54,2022-08-17,54
54,2022-08-18,15
54,2022-08-19,35
54,2022-08-20,68
54,2022-08-21,65
54,2022-08-22,46
54,2022-08-23,0
54,2022-08-24,50
54,2022-08-25,17
54,2022-08-26,52
54,2022-08-27,56
54,2022-08-28,25
54,2022-08-29,53
54,2022-08-30,66
54,2022-08-31,21
54,2022-09-01,66
54,2022-09-02,71
54,2022-09-03,50
54,2022-09-04,62
54,2022-09-05,36
54,2022-09-06,37
54,2022-09-07,70
54,2022-09-08,50
54,2022-09-09,33
54,2022-09-10,21
54,2022-09-11,35
54,2022-09-12,88
54,2022-09-13,69
54,2022-09-14,47
54,2022-09-15,80
54,2022-09-16,58
54,2022-09-17,23
54,2022-09-18,73
54,2022-09-19,30
54,2022-09-20,45
54,2022-09-21,72
54,2022-09-22,33
54,2022-09-23,110
54,2022-09-24,42
54,2022-09-25,58
54,2022-09-26,35
54,2022-09-27,54
54,2022-09-28,64
54,2022-09-29,69
54,2022-09-30,30
54,2022-10-01,38
54,2022-10-02,68
54,2022-10-03,29
54,2022-10-04,49
54,2022-10-05,40
54,2022-10-06,68
54,2022-10-07,49
54,2022-10-08,30
54,2022-10-09,17
54,2022-10-10,54
54,2022-10-11,48
54,2022-10-12,50
54,2022-10-13,83
54,2022-10-14,52
54,2022-10-15,73
54,2022-10-16,41
54,2022-10-17,38
54,2022-10-18,47
54,2022-10-19,59
54,2022-10-20,105
54,2022-10-21,76
54,2022-10-22,77
54,2022-10-23,47
54,2022-10-24,69
54,2022-10-25,51
54,2022-10-26,46
54,2022-10-27,83
54,2022-10-28,26
54,2022-10-29,72
54,2022-10-30,66
54,2022-10-31,30
54,2022-11-01,66
54,2022-11-02,42
54,2022-11-03,74
54,2022-11-04,73
54,2022-11-05,76
54,2022-11-06,33
54,2022-11-07,57
54,2022-11-08,81
54,2022-11-09,42
54,2022-11-10,44
54,2022-11-11,37
54,2022-11-12,0
54,2022-11-13,68
54,2022-11-14,23
54,2022-11-15,73
54,2022-11-16,75
54,2022-11-17,23
54,2022-11-18,58
54,2022-11-19,33
54,2022-11-20,34
54,2022-11-21,38
54,2022-11-22,81
54,2022-11-23,43
54,2022-11-24,45
54,2022-11-25,11
54,2022-11-26,52
54,2022-11-27,28
54,2022-11-28,56
54,2022-11-29,54
54,2022-11-30,70
54,2022-12-01,52
54,2022-12-02,82
54,2022-12-03,48
54,2022-12-04,33
54,2022-12-05,69
54,2022-12-06,36
54,2022-12-07,48
54,2022-12-08,73
54,2022-12-09,58
54,2022-12-10,32
54,2022-12-11,59
54,2022-12-12,68
54,2022-12-13,48
54,2022-12-14,60
54,2022-12-15,56
54,2022-12-16,0
54,2022-12-17,45
54,2022-12-18,48
54,2022-12-19,34
54,2022-12-20,40
54,2022-12-21,53
54,2022-12-22,58
54,2022-12-23,57
54,2022-12-24,35
54,2022-12-25,73
54,2022-12-26,51
54,2022-12-27,67
54,2022-12-28,40
54,2022-12-29,32
54,2022-12-30,76
54,2022-12-31,88
54,2023-01-01,35
54,2023-01-02,61
54,2023-01-03,0
54,2023-01-04,43
54,2023-01-05,63
54,2023-01-06,43
54,2023-01-07,52
54,2023-01-08,51
54,2023-01-09,56
54,2023-01-10,56
54,2023-01-11,83
54,2023-01-12,82
54,2023-01-13,10
54,2023-01-14,36
54,2023-01-15,48
54,2023-01-16,57
54,2023-01-17,66
54,2023-01-18,68
54,2023-01-19,71
54,2023-01-20,30
54,2023-01-21,59
54,2023-01-22,45
54,2023-01-23,48
54,2023-01-24,60
54,2023-01-25,92
54,2023-01-26,29
54,2023-01-27,27
54,2023-01-28,43
54,2023-01-29,83
54,2023-01-30,1
54,2023-01-31,61
54,2023-02-01,49
54,2023-02-02,31
54,2023-02-03,7
54,2023-02-04,57
54,2023-02-05,21
54,2023-02-06,72
54,2023-02-07,46
54,2023-02-08,27
54,2023-02-09,32
54,2023-02-10,66
54,2023-02-11,80
54,2023-02-12,39
54,2023-02-13,57
54,2023-02-14,12
54,2023-02-15,57
54,2023-02-16,55
54,2023-02-17,19
54,2023-02-18,44
54,2023-02-19,43
54,2023-02-20,64
54,2023-02-21,37
54,2023-02-22,38
54,2023-02-23,10
54,2023-02-24,43
54,2023-02-25,54
54,2023-02-26,13
54,2023-02-27,82
54,2023-02-28,49
54,2023-03-01,40
54,2023-03-02,46
54,2023-03-03,22
54,2023-03-04,39
54,2023-03-05,70
54,2023-03-06,46
54,2023-03-07,55
54,2023-03-08,43
54,2023-03-09,72
54,2023-03-10,79
54,2023-03-11,28
54,2023-03-12,22
54,2023-03-13,70
54,2023-03-14,42
54,2023-03-15,51
54,2023-03-16,48
54,2023-03-17,78
54,2023-03-18,57
54,2023-03-19,67
54,2023-03-20,42
54,2023-03-21,50
54,2023-03-22,53
54,2023-03-23,55
54,2023-03-24,36
54,2023-03-25,60
54,2023-03-26,25
54,2023-03-27,47
54,2023-03-28,31
54,2023-03-29,63
54,2023-03-30,57
54,2023-03-31,20
54,2023-04-01,64
54,2023-04-02,70
54,2023-04-03,28
54,2023-04-04,38
54,2023-04-05,82
54,2023-04-06,44
54,2023-04-07,29
54,2023-04-08,53
54,2023-04-09,64
54,2023-04-10,62
54,2023-04-11,46
54,2023-04-12,72
54,2023-04-13,65
54,2023-04-14,69
54,2023-04-15,41
54,2023-04-16,77
54,2023-04-17,44
54,2023-04-18,43
54,2023-04-19,46
54,2023-04-20,26
54,2023-04-21,56
54,2023-04-22,8
54,2023-04-23,75
54,2023-04-24,18
54,2023-04-25,43
54,2023-04-26,42
54,2023-04-27,51
54,2023-04-28,43
54,2023-04-29,64
54,2023-04-30,47
54,2023-05-01,80
54,2023-05-02,111
54,2023-05-03,66
54,2023-05-04,45
54,2023-05-05,50
54,2023-05-06,55
54,2023-05-07,58
54,2023-05-08,54
54,2023-05-09,61
54,2023-05-10,59
54,2023-05-11,41
54,2023-05-12,88
54,2023-05-13,54
54,2023-05-14,40
54,2023-05-15,62
54,2023-05-16,43
54,2023-05-17,38
54,2023-05-18,10
54,2023-05-19,44
54,2023-05-20,61
54,2023-05-21,37
54,2023-05-22,59
54,2023-05-23,42
54,2023-05-24,15
54,2023-05-25,62
54,2023-05-26,76
54,2023-05-27,87
54,2023-05-28,6
54,2023-05-29,9
54,2023-05-30,64
54,2023-05-31,43
54,2023-06-01,74
54,2023-06-02,69
54,2023-06-03,65
54,2023-06-04,35
54,2023-06-05,69
54,2023-06-06,63
54,2023-06-07,49
54,2023-06-08,66
54,2023-06-09,69
54,2023-06-10,35
54,2023-06-11,24
54,2023-06-12,49
54,2023-06-13,49
54,2023-06-14,29
54,2023-06-15,47
54,2023-06-16,41
54,2023-06-17,65
54,2023-06-18,49
54,2023-06-19,55
54,2023-06-20,48
54,2023-06-21,70
54,2023-06-22,53
54,2023-06-23,78
54,2023-06-24,56
54,2023-06-25,13
54,2023-06-26,22
54,2023-06-27,74
54,2023-06-28,20
54,2023-06-29,43
54,2023-06-30,72
54,2023-07-01,30
54,2023-07-02,43
54,2023-07-03,53
54,2023-07-04,71
54,2023-07-05,23
54,2023-07-06,56
54,2023-07-07,2
54,2023-07-08,48
54,2023-07-09,55
54,2023-07-10,31
54,2023-07-11,55
54,2023-07-12,62
54,2023-07-13,50
54,2023-07-14,81
54,2023-07-15,57
54,2023-07-16,38
54,2023-07-17,22
54,2023-07-18,48
54,2023-07-19,92
54,2023-07-20,59
54,2023-07-21,54
54,2023-07-22,55
54,2023-07-23,39
54,2023-07-24,43
54,2023-07-25,48
54,2023-07-26,81
54,2023-07-27,34
54,2023-07-28,24
54,2023-07-29,41
54,2023-07-30,42
54,2023-07-31,61
54,2023-08-01,50
54,2023-08-02,54
54,2023-08-03,29
54,2023-08-04,58
54,2023-08-05,45
54,2023-08-06,62
54,2023-08-07,74
54,2023-08-08,77
54,2023-08-09,67
54,2023-08-10,58
54,2023-08-11,28
54,2023-08-12,49
54,2023-08-13,16
54,2023-08-14,51
54,2023-08-15,18
54,2023-08-16,37
54,2023-08-17,49
54,2023-08-18,39
54,2023-08-19,55
54,2023-08-20,45
54,2023-08-21,78
54,2023-08-22,40
54,2023-08-23,52
54,2023-08-24,34
54,2023-08-25,54
54,2023-08-26,67
54,2023-08-27,49
54,2023-08-28,41
54,2023-08-29,59
54,2023-08-30,79
54,2023-08-31,39
54,2023-09-01,48
54,2023-09-02,36
54,2023-09-03,40
54,2023-09-04,62
54,2023-09-05,43
54,2023-09-06,47
54,2023-09-07,52
54,2023-09-08,4
54,2023-09-09,89
54,2023-09-10,49
54,2023-09-11,77
54,2023-09-12,84
54,2023-09-13,52
54,2023-09-14,56
54,2023-09-15,72
54,2023-09-16,39
54,2023-09-17,30
54,2023-09-18,16
54,2023-09-19,24
54,2023-09-20,42
54,2023-09-21,55
54,2023-09-22,69
54,2023-09-23,3
54,2023-09-24,47
54,2023-09-25,21
54,2023-09-26,43
54,2023-09-27,46
54,2023-09-28,78
54,2023-09-29,76
54,2023-09-30,13
54,2023-10-01,80
54,2023-10-02,52
54,2023-10-03,39
54,2023-10-04,99
54,2023-10-05,106
54,2023-10-06,78
54,2023-10-07,55
54,2023-10-08,28
54,2023-10-09,67
54,2023-10-10,36
54,2023-10-11,49
54,2023-10-12,16
54,2023-10-13,64
54,2023-10-14,28
54,2023-10-15,49
54,2023-10-16,17
54,2023-10-17,37
54,2023-10-18,56
54,2023-10-19,23
54,2023-10-20,46
54,2023-10-21,39
54,2023-10-22,57
54,2023-10-23,40
54,2023-10-24,56
54,2023-10-25,16
54,2023-10-26,67
54,2023-10-27,62
54,2023-10-28,51
54,2023-10-29,59
54,2023-10-30,46
54,2023-10-31,56
54,2023-11-01,14
54,2023-11-02,54
54,2023-11-03,67
54,2023-11-04,45
54,2023-11-05,19
54,2023-11-06,52
54,2023-11-07,76
54,2023-11-08,64
54,2023-11-09,27
54,2023-11-10,78
54,2023-11-11,46
54,2023-11-12,40
54,2023-11-13,2
54,2023-11-14,31
54,2023-11-15,51
54,2023-11-16,77
54,2023-11-17,56
54,2023-11-18,55
54,2023-11-19,51
54,2023-11-20,0
54,2023-11-21,50
54,2023-11-22,66
54,2023-11-23,42
54,2023-11-24,55
54,2023-11-25,57
54,2023-11-26,24
54,2023-11-27,67
54,2023-11-28,57
54,2023-11-29,66
54,2023-11-30,58
54,2023-12-01,89
54,2023-12-02,57
54,2023-12-03,60
54,2023-12-04,30
54,2023-12-05,67
54,2023-12-06,55
54,2023-12-07,47
54,2023-12-08,50
54,2023-12-09,73
54,2023-12-10,35
54,2023-12-11,37
54,2023-12-12,11
54,2023-12-13,62
54,2023-12-14,54
54,2023-12-15,23
54,2023-12-16,68
54,2023-12-17,46
54,2023-12-18,48
54,2023-12-19,51
54,2023-12-20,64
54,2023-12-21,62
54,2023-12-22,34
54,2023-12-23,59
54,2023-12-24,47
54,2023-12-25,75
54,2023-12-26,28
54,2023-12-27,50
54,2023-12-28,22
54,2023-12-29,66
54,2023-12-30,33
54,2023-12-31,54
54,2024-01-01,59
54,2024-01-02,57
54,2024-01-03,28
54,2024-01-04,79
54,2024-01-05,15
54,2024-01-06,40
54,2024-01-07,39
54,2024-01-08,46
54,2024-01-09,62
54,2024-01-10,67
54,2024-01-11,31
54,2024-01-12,65
54,2024-01-13,80
54,2024-01-14,27
54,2024-01-15,61
54,2024-01-16,73
54,2024-01-17,24
54,2024-01-18,65
54,2024-01-19,19
54,2024-01-20,32
54,2024-01-21,0
54,2024-01-22,42
54,2024-01-23,40
54,2024-01-24,46
54,2024-01-25,47
54,2024-01-26,43
54,2024-01-27,0
54,2024-01-28,59
54,2024-01-29,46
54,2024-01-30,49
54,2024-01-31,30
54,2024-02-01,61
54,2024-02-02,39
54,2024-02-03,48
54,2024-02-04,66
54,2024-02-05,59
54,2024-02-06,47
54,2024-02-07,25
54,2024-02-08,69
54,2024-02-09,53
54,2024-02-10,73
54,2024-02-11,35
54,2024-02-12,42
54,2024-02-13,39
54,2024-02-14,42
54,2024-02-15,27
54,2024-02-16,40
54,2024-02-17,14
54,2024-02-18,49
54,2024-02-19,52
54,2024-02-20,57
54,2024-02-21,35
54,2024-02-22,57
54,2024-02-23,28
54,2024-02-24,69
54,2024-02-25,46
54,2024-02-26,48
54,2024-02-27,52
54,2024-02-28,34
54,2024-02-29,87
54,2024-03-01,56
54,2024-03-02,50
54,2024-03-03,62
54,2024-03-04,39
54,2024-03-05,41
54,2024-03-06,37
54,2024-03-07,38
54,2024-03-08,80
54,2024-03-09,57
54,2024-03-10,42
54,2024-03-11,68
54,2024-03-12,65
54,2024-03-13,38
54,2024-03-14,31
54,2024-03-15,38
54,2024-03-16,64
54,2024-03-17,37
54,2024-03-18,68
54,2024-03-19,29
54,2024-03-20,53
54,2024-03-21,74
54,2024-03-22,25
54,2024-03-23,41
54,2024-03-24,65
54,2024-03-25,28
54,2024-03-26,51
54,2024-03-27,11
54,2024-03-28,44
54,2024-03-29,37
54,2024-03-30,28
54,2024-03-31,49
54,2024-04-01,86
54,2024-04-02,12
54,2024-04-03,66
54,2024-04-04,26
54,2024-04-05,34
54,2024-04-06,0
54,2024-04-07,52
54,2024-04-08,35
54,2024-04-09,41
54,2024-04-10,29
54,2024-04-11,11
54,2024-04-12,41
54,2024-04-13,22
54,2024-04-14,67
54,2024-04-15,28
54,2024-04-16,25
54,2024-04-17,24
54,2024-04-18,61
54,2024-04-19,47
54,2024-04-20,53
54,2024-04-21,34
54,2024-04-22,26
54,2024-04-23,57
54,2024-04-24,66
54,2024-04-25,26
54,2024-04-26,70
54,2024-04-27,58
54,2024-04-28,80
54,2024-04-29,25
54,2024-04-30,69
54,2024-05-01,61
54,2024-05-02,50
54,2024-05-03,41
54,2024-05-04,26
54,2024-05-05,36
54,2024-05-06,51
54,2024-05-07,56
54,2024-05-08,66
54,2024-05-09,42
54,2024-05-10,45
54,2024-05-11,17
54,2024-05-12,3
54,2024-05-13,55
54,2024-05-14,53
54,2024-05-15,29
54,2024-05-16,93
54,2024-05-17,22
54,2024-05-18,22
54,2024-05-19,59
54,2024-05-20,56
54,2024-05-21,70
54,2024-05-22,5
54,2024-05-23,48
54,2024-05-24,87
54,2024-05-25,47
54,2024-05-26,28
54,2024-05-27,21
54,2024-05-28,53
54,2024-05-29,45
54,2024-05-30,59
54,2024-05-31,39
54,2024-06-01,0
54,2024-06-02,68
54,2024-06-03,69
54,2024-06-04,63
54,2024-06-05,38
54,2024-06-06,73
54,2024-06-07,44
54,2024-06-08,27
54,2024-06-09,71
54,2024-06-10,45
54,2024-06-11,70
54,2024-06-12,67
54,2024-06-13,62
54,2024-06-14,75
54,2024-06-15,46
54,2024-06-16,36
54,2024-06-17,64
54,2024-06-18,54
54,2024-06-19,83
54,2024-06-20,81
54,2024-06-21,53
54,2024-06-22,53
54,2024-06-23,10
54,2024-06-24,22
54,2024-06-25,37
54,2024-06-26,49
54,2024-06-27,91
54,2024-06-28,42
54,2024-06-29,66
54,2024-06-30,38
54,2024-07-01,8
54,2024-07-02,62
54,2024-07-03,63
54,2024-07-04,47
54,2024-07-05,57
54,2024-07-06,52
54,2024-07-07,29
54,2024-07-08,58
54,2024-07-09,61
54,2024-07-10,69
54,2024-07-11,50
54,2024-07-12,57
54,2024-07-13,2
54,2024-07-14,49
54,2024-07-15,49
54,2024-07-16,51
54,2024-07-17,36
54,2024-07-18,71
54,2024-07-19,57
54,2024-07-20,32
54,2024-07-21,46
54,2024-07-22,47
54,2024-07-23,54
54,2024-07-24,74
54,2024-07-25,42
54,2024-07-26,29
54,2024-07-27,51
54,2024-07-28,80
54,2024-07-29,42
54,2024-07-30,24
54,2024-07-31,80
54,2024-08-01,91
54,2024-08-02,54
54,2024-08-03,66
54,2024-08-04,72
54,2024-08-05,59
54,2024-08-06,49
54,2024-08-07,59
54,2024-08-08,67
54,2024-08-09,56
54,2024-08-10,31
54,2024-08-11,60
54,2024-08-12,76
54,2024-08-13,52
54,2024-08-14,36
54,2024-08-15,45
54,2024-08-16,42
54,2024-08-17,53
54,2024-08-18,4
54,2024-08-19,29
54,2024-08-20,59
54,2024-08-21,14
54,2024-08-22,34
54,2024-08-23,28
54,2024-08-24,12
54,2024-08-25,68
54,2024-08-26,16
54,2024-08-27,56
54,2024-08-28,73
54,2024-08-29,34
54,2024-08-30,39
54,2024-08-31,29
54,2024-09-01,38
54,2024-09-02,52
54,2024-09-03,30
54,2024-09-04,61
54,2024-09-05,47
54,2024-09-06,9
54,2024-09-07,52
54,2024-09-08,76
54,2024-09-09,75
54,2024-09-10,25
54,2024-09-11,61
54,2024-09-12,31
54,2024-09-13,59
54,2024-09-14,66
54,2024-09-15,41
54,2024-09-16,56
54,2024-09-17,60
54,2024-09-18,48
54,2024-09-19,45
54,2024-09-20,40
54,2024-09-21,18
54,2024-09-22,38
54,2024-09-23,52
54,2024-09-24,32
54,2024-09-25,24
54,2024-09-26,69
54,2024-09-27,49
54,2024-09-28,41
54,2024-09-29,42
54,2024-09-30,49
54,2024-10-01,25
54,2024-10-02,57
54,2024-10-03,65
54,2024-10-04,77
54,2024-10-05,32
54,2024-10-06,90
54,2024-10-07,49
54,2024-10-08,0
54,2024-10-09,76
54,2024-10-10,64
54,2024-10-11,9
54,2024-10-12,50
54,2024-10-13,35
54,2024-10-14,56
54,2024-10-15,26
54,2024-10-16,27
54,2024-10-17,49
54,2024-10-18,27
54,2024-10-19,27
54,2024-10-20,37
54,2024-10-21,50
54,2024-10-22,61
54,2024-10-23,71
54,2024-10-24,68
54,2024-10-25,39
54,2024-10-26,0
54,2024-10-27,51
54,2024-10-28,63
54,2024-10-29,51
54,2024-10-30,20
54,2024-10-31,55
54,2024-11-01,61
54,2024-11-02,37
54,2024-11-03,54
54,2024-11-04,72
54,2024-11-05,0
54,2024-11-06,18
54,2024-11-07,57
54,2024-11-08,34
54,2024-11-09,82
54,2024-11-10,28
54,2024-11-11,0
54,2024-11-12,49
54,2024-11-13,57
54,2024-11-14,37
54,2024-11-15,57
54,2024-11-16,57
54,2024-11-17,44
54,2024-11-18,99
54,2024-11-19,51
54,2024-11-20,50
54,2024-11-21,47
54,2024-11-22,42
54,2024-11-23,36
54,2024-11-24,27
54,2024-11-25,44
54,2024-11-26,74
54,2024-11-27,47
54,2024-11-28,69
54,2024-11-29,36
54,2024-11-30,84
54,2024-12-01,29
54,2024-12-02,3
54,2024-12-03,36
54,2024-12-04,51
54,2024-12-05,50
54,2024-12-06,41
54,2024-12-07,71
54,2024-12-08,58
54,2024-12-09,36
54,2024-12-10,59
54,2024-12-11,35
54,2024-12-12,61
54,2024-12-13,71
54,2024-12-14,65
54,2024-12-15,86
54,2024-12-16,29
54,2024-12-17,30
54,2024-12-18,45
54,2024-12-19,106
54,2024-12-20,36
54,2024-12-21,27
54,2024-12-22,48
54,2024-12-23,16
54,2024-12-24,17
54,2024-12-25,32
54,2024-12-26,75
54,2024-12-27,55
54,2024-12-28,53
54,2024-12-29,33
54,2024-12-30,34
54,2024-12-31,65
54,2025-01-01,14
54,2025-01-02,54
55,2022-01-01,58
55,2022-01-02,58
55,2022-01-03,48
55,2022-01-04,35
55,2022-01-05,64
55,2022-01-06,37
55,2022-01-07,35
55,2022-01-08,45
55,2022-01-09,44
55,2022-01-10,57
55,2022-01-11,83
55,2022-01-12,40
55,2022-01-13,76
55,2022-01-14,53
55,2022-01-15,64
55,2022-01-16,71
55,2022-01-17,32
55,2022-01-18,77
55,2022-01-19,71
55,2022-01-20,51
55,2022-01-21,69
55,2022-01-22,28
55,2022-01-23,94
55,2022-01-24,45
55,2022-01-25,50
55,2022-01-26,35
